Transaction_ID,Date,Stock_Symbol,Sector,Transaction_Type,Quantity,Price_Per_Share,Gross_Value,Brokerage,STT,Net_Value,Broker,Exchange,Currency
TXN02351,02-01-2024,MARUTI,Auto,BUY,1,11804.22,11804.22,3.54,11.8,11819.56,HDFC Sec,NSE,INR
TXN02352,26-06-2024,TCS,IT,BUY,10,4221.31,42213.1,12.66,42.21,42267.97,Angel One,NSE,INR
TXN02353,05-07-2023,INFY,IT,BUY,32,1872.09,59906.88,17.97,59.91,59984.76,Zerodha,NSE,INR
TXN02354,07-04-2023,SBIN,Banking,BUY,43,865.57,37219.51,11.17,37.22,37267.9,Angel One,NSE,INR
TXN02355,22-02-2024,MARUTI,Auto,SELL,88,13253.48,1166306.24,349.89,1166.31,1164790.04,Angel One,NSE,INR
TXN02356,09-04-2023,SBIN,Banking,BUY,44,722.16,31775.04,9.53,31.78,31816.35,Upstox,NSE,INR
TXN02357,26-05-2024,ICICIBANK,Banking,SELL,56,1110.96,62213.76,18.66,62.21,62132.89,Zerodha,NSE,INR
TXN02358,26-12-2023,INFY,IT,BUY,26,1624.27,42231.02,12.67,42.23,42285.92,Zerodha,NSE,INR
TXN02359,21-01-2023,ICICIBANK,Banking,SELL,13,1212.19,15758.47,4.73,15.76,15737.98,HDFC Sec,NSE,INR
TXN02360,08-04-2023,RELIANCE,Energy,SELL,8,3204.89,25639.12,7.69,25.64,25605.79,Groww,NSE,INR
TXN02361,05-01-2023,RELIANCE,Energy,BUY,68,3189.42,216880.56,65.06,216.88,217162.5,Upstox,NSE,INR
TXN02362,13-03-2023,BAJFINANCE,Finance,SELL,73,6687.34,488175.82,146.45,488.18,487541.19,Groww,NSE,INR
TXN02363,12-08-2023,HDFCBANK,Banking,BUY,64,1686.33,107925.12,32.38,107.93,108065.43,Upstox,NSE,INR
TXN02364,01-07-2023,TCS,IT,SELL,20,4335.35,86707,26.01,86.71,86594.28,Angel One,NSE,INR
TXN02365,09-02-2023,INFY,IT,BUY,57,1753.85,99969.45,29.99,99.97,100099.41,HDFC Sec,NSE,INR
TXN02366,21-04-2023,TCS,IT,SELL,40,4259.43,170377.2,51.11,170.38,170155.71,Upstox,NSE,INR
TXN02367,24-05-2024,INFY,IT,BUY,22,1797.31,39540.82,11.86,39.54,39592.22,Groww,NSE,INR
TXN02368,10-04-2024,MARUTI,Auto,SELL,79,11207.2,885368.8,265.61,885.37,884217.82,HDFC Sec,NSE,INR
TXN02369,13-12-2023,BAJFINANCE,Finance,BUY,15,7705.05,115575.75,34.67,115.58,115726,Groww,NSE,INR
TXN02370,18-02-2024,ICICIBANK,Banking,BUY,63,1097.67,69153.21,20.75,69.15,69243.11,Zerodha,NSE,INR
TXN02371,16-06-2024,ICICIBANK,Banking,BUY,62,1067.13,66162.06,19.85,66.16,66248.07,,NSE,INR
TXN02372,25-07-2023,ICICIBANK,Banking,SELL,73,1381.98,100884.54,30.27,100.88,100753.39,Upstox,NSE,INR
TXN02373,27-10-2023,ICICIBANK,Banking,BUY,98,1095.49,107358.02,32.21,107.36,107497.59,Angel One,NSE,INR
TXN02374,25-01-2023,BAJFINANCE,Finance,SELL,11,6961.85,76580.35,22.97,76.58,76480.8,Angel One,NSE,INR
TXN02375,10-11-2023,TCS,IT,SELL,62,3691.17,228852.54,68.66,228.85,228555.03,Angel One,NSE,INR
TXN02376,24-06-2024,WIPRO,IT,BUY,90,551.44,49629.6,14.89,49.63,49694.12,Zerodha,NSE,INR
TXN02377,18-11-2023,HDFCBANK,Banking,BUY,40,1837.14,73485.6,22.05,73.49,73581.14,Zerodha,NSE,INR
TXN02378,12-07-2023,TATAMOTORS,Auto,SELL,39,,31803.33,9.54,31.8,31761.99,Upstox,NSE,INR
TXN02379,04-06-2024,TATAMOTORS,Auto,SELL,88,822.44,72374.72,21.71,72.37,72280.64,HDFC Sec,NSE,INR
TXN02380,08-08-2023,INFY,IT,BUY,88,1754.59,154403.92,46.32,154.4,154604.64,Zerodha,NSE,INR
TXN02381,16-03-2023,SBIN,Banking,SELL,29,919.34,26660.86,8,26.66,26626.2,Groww,NSE,INR
TXN02382,16-02-2023,SBIN,Banking,BUY,82,738.74,60576.68,18.17,60.58,60655.43,Angel One,NSE,INR
TXN02383,05-01-2023,HDFCBANK,Banking,SELL,15,1814.56,27218.4,8.17,27.22,27183.01,Groww,NSE,INR
TXN02384,16-01-2024,ICICIBANK,Banking,BUY,50,1408.74,70437,21.13,70.44,70528.57,Angel One,NSE,INR
TXN02385,22-09-2023,RELIANCE,Energy,BUY,77,2510.98,193345.46,58,193.35,193596.81,Angel One,NSE,INR
TXN02386,29-07-2023,MARUTI,Auto,SELL,81,13288.15,1076340.15,322.9,1076.34,1074940.91,Upstox,NSE,INR
TXN02387,22-01-2024,BAJFINANCE,Finance,SELL,54,7505.3,405286.2,121.59,405.29,404759.32,Upstox,NSE,INR
TXN02388,11-01-2023,HDFCBANK,Banking,SELL,63,1773.93,111757.59,33.53,111.76,111612.3,Angel One,NSE,INR
TXN02389,17-08-2023,RELIANCE,Energy,BUY,58,2964.64,171949.12,51.58,171.95,172172.65,Zerodha,NSE,INR
TXN02390,07-07-2023,TCS,IT,BUY,63,3449.88,217342.44,65.2,217.34,217624.98,HDFC Sec,NSE,INR
TXN02391,12-02-2024,ICICIBANK,Banking,SELL,95,1107.26,105189.7,31.56,105.19,105052.95,Upstox,NSE,INR
TXN02392,22-04-2023,TATAMOTORS,Auto,SELL,73,889.14,64907.22,19.47,64.91,64822.84,Zerodha,NSE,INR
TXN02393,24-05-2024,BAJFINANCE,Finance,BUY,26,7787.73,202480.98,60.74,202.48,202744.2,Groww,NSE,INR
TXN02394,05-05-2024,INFY,IT,SELL,5,1759.57,8797.85,2.64,8.8,8786.41,Zerodha,NSE,INR
TXN02395,27-03-2023,TCS,IT,BUY,50,3582.51,179125.5,53.74,179.13,179358.37,Zerodha,NSE,INR
TXN02396,27-05-2023,HDFCBANK,Banking,SELL,48,1588.87,76265.76,22.88,76.27,76166.61,Angel One,NSE,INR
TXN02397,04-08-2023,MARUTI,Auto,BUY,85,13509.22,1148283.7,344.49,1148.28,1149776.47,Upstox,NSE,INR
TXN02398,14-09-2023,RELIANCE,Energy,SELL,20,2857.79,57155.8,17.15,57.16,57081.49,Groww,NSE,INR
TXN02399,05-02-2024,ICICIBANK,Banking,BUY,83,1215.99,100927.17,30.28,100.93,101058.38,Angel One,NSE,INR
TXN02400,19-08-2023,INFY,IT,BUY,65,1984.58,128997.7,38.7,129,129165.4,Groww,NSE,INR
TXN02401,26-01-2023,HDFCBANK,Banking,SELL,93,1540.24,143242.32,42.97,143.24,143056.11,Angel One,NSE,INR
TXN02402,14-06-2023,TCS,IT,SELL,78,4301.8,335540.4,100.66,335.54,335104.2,Groww,NSE,INR
TXN02403,08-03-2023,TATAMOTORS,Auto,BUY,8,1082.29,8658.32,2.6,8.66,8669.58,Angel One,NSE,INR
TXN02404,26-11-2023,TATAMOTORS,Auto,BUY,80,959.77,76781.6,23.03,76.78,76881.41,Upstox,NSE,INR
TXN02405,07-01-2023,RELIANCE,Energy,BUY,14,2500.53,35007.42,10.5,35.01,35052.93,Angel One,NSE,INR
TXN02406,18-08-2023,RELIANCE,Energy,BUY,50,2852.68,142634,42.79,142.63,142819.42,Zerodha,NSE,INR
TXN02407,31-01-2024,MARUTI,Auto,SELL,3,12670.93,38012.79,11.4,38.01,37963.38,Upstox,NSE,INR
TXN02408,17-05-2024,MARUTI,Auto,BUY,96,12075.38,1159236.48,347.77,1159.24,1160743.49,HDFC Sec,NSE,INR
TXN02409,05-05-2024,WIPRO,IT,SELL,82,486.31,39877.42,11.96,39.88,39825.58,Groww,NSE,INR
TXN02410,28-05-2023,SBIN,Banking,BUY,47,818.86,38486.42,11.55,38.49,38536.46,Upstox,NSE,INR
TXN02411,14-06-2023,INFY,IT,SELL,50,1993.1,99655,29.9,99.66,99525.44,Upstox,NSE,INR
TXN02412,13-02-2023,RELIANCE,Energy,BUY,39,2742.66,106963.74,32.09,106.96,107102.79,Angel One,NSE,INR
TXN02413,16-02-2024,BAJFINANCE,Finance,BUY,70,7548.76,528413.2,158.52,528.41,529100.13,Groww,NSE,INR
TXN02414,03-03-2024,ICICIBANK,Banking,SELL,52,,58359.08,17.51,58.36,58283.21,Angel One,NSE,INR
TXN02415,08-01-2024,SBIN,Banking,SELL,50,796.37,39818.5,11.95,39.82,39766.73,Upstox,NSE,INR
TXN02416,09-09-2023,ICICIBANK,Banking,BUY,18,1291.02,23238.36,6.97,23.24,23268.57,Groww,NSE,INR
TXN02417,19-04-2024,HDFCBANK,Banking,SELL,94,1653.24,155404.56,46.62,155.4,155202.54,HDFC Sec,NSE,INR
TXN02418,07-02-2024,BAJFINANCE,Finance,BUY,40,6833.36,273334.4,82,273.33,273689.73,Groww,NSE,INR
TXN02419,04-11-2023,SBIN,Banking,SELL,84,714.9,60051.6,18.02,60.05,59973.53,HDFC Sec,NSE,INR
TXN02420,10-06-2023,BAJFINANCE,Finance,SELL,28,6143.39,172014.92,51.6,172.01,171791.31,Angel One,NSE,INR
TXN02421,31-07-2023,TATAMOTORS,Auto,BUY,57,930.56,53041.92,15.91,53.04,53110.87,Angel One,NSE,INR
TXN02422,16-02-2024,MARUTI,Auto,BUY,35,13126.23,459418.05,137.83,459.42,460015.3,HDFC Sec,NSE,INR
TXN02423,09-09-2023,HDFCBANK,Banking,SELL,41,1450.23,59459.43,17.84,59.46,59382.13,Groww,NSE,INR
TXN02424,10-04-2023,SBIN,Banking,BUY,98,765.34,75003.32,22.5,75,75100.82,Zerodha,NSE,INR
TXN02425,03-04-2023,TCS,IT,SELL,7,3340.12,23380.84,7.01,23.38,23350.45,Upstox,NSE,INR
TXN02426,11-11-2023,ICICIBANK,Banking,BUY,20,1120.41,22408.2,6.72,22.41,22437.33,Zerodha,NSE,INR
TXN02427,01-05-2024,ICICIBANK,Banking,SELL,41,1275.47,52294.27,15.69,52.29,52226.29,Upstox,NSE,INR
TXN02428,05-06-2023,INFY,IT,BUY,13,1639.61,21314.93,6.39,21.31,21342.63,Groww,NSE,INR
TXN02429,12-06-2023,BAJFINANCE,Finance,SELL,80,6287.28,502982.4,150.89,502.98,502328.53,HDFC Sec,NSE,INR
TXN02430,13-09-2023,TATAMOTORS,Auto,SELL,90,986.67,88800.3,26.64,88.8,88684.86,Zerodha,NSE,INR
TXN02431,19-05-2023,INFY,IT,BUY,13,1964.82,25542.66,7.66,25.54,25575.86,Angel One,NSE,INR
TXN02432,07-01-2024,SBIN,Banking,BUY,22,780.69,17175.18,5.15,17.18,17197.51,Angel One,NSE,INR
TXN02433,18-05-2024,MARUTI,Auto,BUY,58,12769.66,740640.28,222.19,740.64,741603.11,HDFC Sec,NSE,INR
TXN02434,12-03-2023,ICICIBANK,Banking,SELL,11,1372.29,15095.19,4.53,15.1,15075.56,Groww,NSE,INR
TXN02435,03-06-2023,INFY,IT,SELL,87,1815.12,157915.44,47.37,157.92,157710.15,Zerodha,NSE,INR
TXN02436,27-03-2023,HDFCBANK,Banking,SELL,42,1844.33,77461.86,23.24,77.46,77361.16,Upstox,NSE,INR
TXN02437,03-03-2024,MARUTI,Auto,BUY,64,14313.39,916056.96,274.82,916.06,917247.84,Groww,NSE,INR
TXN02438,16-06-2024,ICICIBANK,Banking,SELL,25,1359.61,33990.25,10.2,33.99,33946.06,Zerodha,NSE,INR
TXN02439,02-09-2023,SBIN,Banking,BUY,22,765.91,16850.02,5.06,16.85,16871.93,Upstox,NSE,INR
TXN02440,11-02-2023,WIPRO,IT,SELL,56,502.19,28122.64,8.44,28.12,28086.08,Upstox,NSE,INR
TXN02441,14-05-2023,SBIN,Banking,BUY,43,848.74,36495.82,10.95,36.5,36543.27,HDFC Sec,NSE,INR
TXN02442,25-01-2024,RELIANCE,Energy,SELL,3,2997.1,8991.3,2.7,8.99,8979.61,Groww,NSE,INR
TXN02443,20-01-2024,SBIN,Banking,SELL,5,780.84,3904.2,1.17,3.9,3899.13,Upstox,NSE,INR
TXN02444,17-12-2023,ICICIBANK,Banking,SELL,55,1341.86,73802.3,22.14,73.8,73706.36,Groww,NSE,INR
TXN02445,15-05-2024,ICICIBANK,Banking,BUY,71,1310.85,93070.35,27.92,93.07,93191.34,Upstox,NSE,INR
TXN02446,23-11-2023,WIPRO,IT,BUY,58,446.25,25882.5,7.76,25.88,25916.14,HDFC Sec,NSE,INR
TXN02447,06-09-2023,TCS,IT,BUY,17,3341.92,56812.64,17.04,56.81,56886.49,Zerodha,NSE,INR
TXN02448,31-03-2023,INFY,IT,BUY,20,1683.53,33670.6,10.1,33.67,33714.37,Zerodha,NSE,INR
TXN02449,14-03-2023,RELIANCE,Energy,SELL,95,2987.41,283803.95,85.14,283.8,283435.01,Groww,NSE,INR
TXN02450,19-04-2023,MARUTI,Auto,SELL,59,12972.97,765405.23,229.62,765.41,764410.2,HDFC Sec,NSE,INR
TXN02451,25-03-2023,TCS,IT,BUY,18,3380.71,60852.78,18.26,60.85,60931.89,Groww,NSE,INR
TXN02452,19-03-2024,TCS,IT,BUY,12,,49864.32,14.96,49.86,49929.14,Groww,NSE,INR
TXN02453,25-11-2023,HDFCBANK,Banking,SELL,11,1401.3,15414.3,4.62,15.41,15394.27,HDFC Sec,NSE,INR
TXN02454,10-07-2023,HDFCBANK,Banking,SELL,26,1608.36,41817.36,12.55,41.82,41762.99,Angel One,NSE,INR
TXN02455,29-03-2024,WIPRO,IT,BUY,76,545.43,41452.68,12.44,41.45,41506.57,Groww,NSE,INR
TXN02456,27-09-2023,TATAMOTORS,Auto,BUY,23,809.3,18613.9,5.58,18.61,18638.09,Groww,NSE,INR
TXN02457,19-03-2023,TATAMOTORS,Auto,BUY,25,971.5,24287.5,7.29,24.29,24319.08,Groww,NSE,INR
TXN02458,16-06-2023,INFY,IT,BUY,97,1933.02,187502.94,56.25,187.5,187746.69,Angel One,NSE,INR
TXN02459,12-08-2023,MARUTI,Auto,SELL,53,11737.7,622098.1,186.63,622.1,621289.37,Angel One,NSE,INR
TXN02460,27-06-2024,WIPRO,IT,BUY,95,559.64,53165.8,15.95,53.17,53234.92,Zerodha,NSE,INR
TXN02461,05-03-2023,WIPRO,IT,BUY,21,476.56,10007.76,3,10.01,10020.77,Zerodha,NSE,INR
TXN02462,16-03-2024,SBIN,Banking,BUY,94,772.15,72582.1,21.77,72.58,72676.45,Zerodha,NSE,INR
TXN02463,23-11-2023,SBIN,Banking,BUY,96,691.42,66376.32,19.91,66.38,66462.61,HDFC Sec,NSE,INR
TXN02464,26-09-2023,ICICIBANK,Banking,BUY,78,1303.09,101641.02,30.49,101.64,101773.15,Upstox,NSE,INR
TXN02465,26-05-2024,SBIN,Banking,SELL,62,,48082.24,14.42,48.08,48019.74,Upstox,NSE,INR
TXN02466,22-08-2023,SBIN,Banking,BUY,96,764.67,73408.32,22.02,73.41,73503.75,HDFC Sec,NSE,INR
TXN02467,21-04-2024,INFY,IT,SELL,46,1509.92,69456.32,20.84,69.46,69366.02,Angel One,NSE,INR
TXN02468,20-04-2024,ICICIBANK,Banking,SELL,52,1386.25,72085,21.63,72.09,71991.28,Angel One,NSE,INR
TXN02469,05-03-2024,INFY,IT,SELL,97,,151522.73,45.46,151.52,151325.75,Zerodha,NSE,INR
TXN02470,14-02-2024,INFY,IT,BUY,49,1901.34,93165.66,27.95,93.17,93286.78,Upstox,NSE,INR
TXN02471,04-06-2023,RELIANCE,Energy,BUY,85,2744.88,233314.8,69.99,233.31,233618.1,HDFC Sec,NSE,INR
TXN02472,28-04-2024,INFY,IT,SELL,3,1601.42,4804.26,1.44,4.8,4798.02,Groww,NSE,INR
TXN02473,06-02-2024,WIPRO,IT,SELL,3,485.11,1455.33,0.44,1.46,1453.43,Groww,NSE,INR
TXN02474,22-08-2023,WIPRO,IT,SELL,71,560.46,39792.66,11.94,39.79,39740.93,Groww,NSE,INR
TXN02475,21-03-2024,SBIN,Banking,SELL,64,835.96,53501.44,16.05,53.5,53431.89,Groww,NSE,INR
TXN02476,19-04-2023,SBIN,Banking,SELL,8,923.99,7391.92,2.22,7.39,7382.31,Zerodha,NSE,INR
TXN02477,25-05-2023,ICICIBANK,Banking,SELL,78,1306.02,101869.56,30.56,101.87,101737.13,Groww,NSE,INR
TXN02478,17-05-2024,TATAMOTORS,Auto,SELL,28,1076.35,30137.8,9.04,30.14,30098.62,Zerodha,NSE,INR
TXN02479,15-03-2024,WIPRO,IT,SELL,44,530.12,23325.28,7,23.33,23294.95,HDFC Sec,NSE,INR
TXN02480,16-12-2023,TCS,IT,SELL,68,4015.97,273085.96,81.93,273.09,272730.94,Upstox,NSE,INR
TXN02481,19-01-2023,INFY,IT,BUY,61,1681.52,102572.72,30.77,102.57,102706.06,Angel One,NSE,INR
TXN02482,28-08-2023,ICICIBANK,Banking,SELL,27,1199.37,32382.99,9.71,32.38,32340.9,Upstox,NSE,INR
TXN02483,06-12-2023,SBIN,Banking,SELL,72,879.69,63337.68,19,63.34,63255.34,Groww,NSE,INR
TXN02484,31-08-2023,INFY,IT,BUY,81,1994.37,161543.97,48.46,161.54,161753.97,Groww,NSE,INR
TXN02485,07-06-2024,SBIN,Banking,SELL,3,825.38,2476.14,0.74,2.48,2472.92,Zerodha,NSE,INR
TXN02486,25-03-2023,BAJFINANCE,Finance,SELL,80,7632.91,610632.8,183.19,610.63,609838.98,HDFC Sec,NSE,INR
TXN02487,10-03-2023,SBIN,Banking,SELL,94,800.93,75287.42,22.59,75.29,75189.54,Angel One,NSE,INR
TXN02488,27-05-2023,BAJFINANCE,Finance,SELL,99,7690.93,761402.07,228.42,761.4,760412.25,Upstox,NSE,INR
TXN02489,02-12-2023,RELIANCE,Energy,BUY,29,2777.95,80560.55,24.17,80.56,80665.28,Upstox,NSE,INR
TXN02490,24-11-2023,MARUTI,Auto,SELL,19,12434.57,236256.83,70.88,236.26,235949.69,Angel One,NSE,INR
TXN02491,12-07-2023,ICICIBANK,Banking,BUY,69,1268.66,87537.54,26.26,87.54,87651.34,HDFC Sec,NSE,INR
TXN02492,19-07-2023,MARUTI,Auto,BUY,94,11076.36,1041177.84,312.35,1041.18,1042531.37,HDFC Sec,NSE,INR
TXN02493,12-01-2023,TATAMOTORS,Auto,SELL,49,888,43512,13.05,43.51,43455.44,Upstox,NSE,INR
TXN02494,30-01-2023,WIPRO,IT,BUY,38,464.75,17660.5,5.3,17.66,17683.46,Angel One,NSE,INR
TXN02495,02-04-2024,TCS,IT,BUY,100,3746.3,374630,112.39,374.63,375117.02,Angel One,NSE,INR
TXN02496,21-04-2023,TATAMOTORS,Auto,SELL,57,852.24,48577.68,14.57,48.58,48514.53,Upstox,NSE,INR
TXN02497,19-10-2023,SBIN,Banking,SELL,91,755.56,68755.96,20.63,68.76,68666.57,Groww,NSE,INR
TXN02498,23-02-2023,MARUTI,Auto,BUY,3,11107.01,33321.03,10,33.32,33364.35,Upstox,NSE,INR
TXN02499,20-01-2024,TATAMOTORS,Auto,SELL,19,943.47,17925.93,5.38,17.93,17902.62,HDFC Sec,NSE,INR
TXN02500,10-02-2024,RELIANCE,Energy,SELL,83,2908.27,241386.41,72.42,241.39,241072.6,Groww,NSE,INR
TXN02501,17-10-2023,ICICIBANK,Banking,BUY,98,1271.73,124629.54,37.39,124.63,124791.56,Upstox,NSE,INR
TXN02502,16-05-2023,MARUTI,Auto,BUY,6,13461.84,80771.04,24.23,80.77,80876.04,Angel One,NSE,INR
TXN02503,15-04-2023,TCS,IT,BUY,18,4399.53,79191.54,23.76,79.19,79294.49,HDFC Sec,NSE,INR
TXN02504,04-01-2024,INFY,IT,BUY,31,1981.06,61412.86,18.42,61.41,61492.69,Upstox,NSE,INR
TXN02505,19-05-2024,ICICIBANK,Banking,BUY,44,1075.45,47319.8,14.2,47.32,47381.32,Angel One,NSE,INR
TXN02506,08-06-2023,TATAMOTORS,Auto,SELL,54,825.21,44561.34,13.37,44.56,44503.41,HDFC Sec,NSE,INR
TXN02507,29-04-2023,TCS,IT,BUY,58,4267.81,247532.98,74.26,247.53,247854.77,Upstox,NSE,INR
TXN02508,23-02-2023,HDFCBANK,Banking,BUY,83,1493.28,123942.24,37.18,123.94,124103.36,Groww,NSE,INR
TXN02509,06-06-2023,SBIN,Banking,BUY,29,698.8,20265.2,6.08,20.27,20291.55,Groww,NSE,INR
TXN02510,20-01-2023,TATAMOTORS,Auto,SELL,50,898.55,44927.5,13.48,44.93,44869.09,HDFC Sec,NSE,INR
TXN02511,11-03-2023,WIPRO,IT,SELL,86,508.81,43757.66,13.13,43.76,43700.77,Zerodha,NSE,INR
TXN02512,18-05-2024,HDFCBANK,Banking,BUY,27,1663.58,44916.66,13.47,44.92,44975.05,Zerodha,NSE,INR
TXN02513,05-06-2024,ICICIBANK,Banking,SELL,75,1304.47,97835.25,29.35,97.84,97708.06,Groww,NSE,INR
TXN02514,16-10-2023,BAJFINANCE,Finance,BUY,69,6488.22,447687.18,134.31,447.69,448269.18,Upstox,NSE,INR
TXN02515,26-07-2023,TATAMOTORS,Auto,BUY,50,914.18,45709,13.71,45.71,45768.42,HDFC Sec,NSE,INR
TXN02516,07-02-2024,WIPRO,IT,SELL,42,,20356.56,6.11,20.36,20330.09,Zerodha,NSE,INR
TXN02517,29-07-2023,WIPRO,IT,SELL,58,502.6,29150.8,8.75,29.15,29112.9,Groww,NSE,INR
TXN02518,24-07-2023,TCS,IT,BUY,14,3363.74,47092.36,14.13,47.09,47153.58,HDFC Sec,NSE,INR
TXN02519,07-11-2023,WIPRO,IT,BUY,87,560.94,48801.78,14.64,48.8,48865.22,Upstox,NSE,INR
TXN02520,16-09-2023,SBIN,Banking,BUY,81,701.71,56838.51,17.05,56.84,56912.4,Groww,NSE,INR
TXN02521,05-07-2023,TATAMOTORS,Auto,BUY,2,814.29,1628.58,0.49,1.63,1630.7,Upstox,NSE,INR
TXN02522,02-12-2023,HDFCBANK,Banking,SELL,93,1619.8,150641.4,45.19,150.64,150445.57,Angel One,NSE,INR
TXN02523,06-05-2024,BAJFINANCE,Finance,SELL,22,7316.86,160970.92,48.29,160.97,160761.66,HDFC Sec,NSE,INR
TXN02524,21-03-2023,MARUTI,Auto,BUY,86,11695.03,1005772.58,301.73,1005.77,1007080.08,HDFC Sec,NSE,INR
TXN02525,12-01-2023,TCS,IT,BUY,4,4349.76,17399.04,5.22,17.4,17421.66,Upstox,NSE,INR
TXN02526,10-04-2023,RELIANCE,Energy,BUY,49,2634.9,129110.1,38.73,129.11,129277.94,Zerodha,NSE,INR
TXN02527,17-01-2024,ICICIBANK,Banking,SELL,25,1124.95,28123.75,8.44,28.12,28087.19,Zerodha,NSE,INR
TXN02528,05-02-2023,WIPRO,IT,SELL,3,,1492.14,0.45,1.49,1490.2,Zerodha,NSE,INR
TXN02529,04-05-2023,WIPRO,IT,BUY,59,455.2,26856.8,8.06,26.86,26891.72,Zerodha,NSE,INR
TXN02530,29-08-2023,SBIN,Banking,BUY,15,730.92,10963.8,3.29,10.96,10978.05,Angel One,NSE,INR
TXN02531,24-01-2023,MARUTI,Auto,SELL,35,13230.94,463082.9,138.92,463.08,462480.9,HDFC Sec,NSE,INR
TXN02532,09-08-2023,SBIN,Banking,BUY,89,703.88,62645.32,18.79,62.65,62726.76,Zerodha,NSE,INR
TXN02533,24-05-2024,BAJFINANCE,Finance,BUY,4,7479.18,29916.72,8.98,29.92,29955.62,Angel One,NSE,INR
TXN02534,06-03-2023,SBIN,Banking,BUY,2,788.72,1577.44,0.47,1.58,1579.49,Upstox,NSE,INR
TXN02535,25-01-2023,WIPRO,IT,SELL,26,543.49,14130.74,4.24,14.13,14112.37,Upstox,NSE,INR
TXN02536,15-02-2023,HDFCBANK,Banking,BUY,58,1491.12,86484.96,25.95,86.48,86597.39,HDFC Sec,NSE,INR
TXN02537,26-08-2023,BAJFINANCE,Finance,SELL,90,7225.55,650299.5,195.09,650.3,649454.11,Zerodha,NSE,INR
TXN02538,12-04-2024,WIPRO,IT,SELL,77,489.2,37668.4,11.3,37.67,37619.43,Angel One,NSE,INR
TXN02539,30-05-2023,TATAMOTORS,Auto,SELL,85,854.21,72607.85,21.78,72.61,72513.46,Upstox,NSE,INR
TXN02540,17-01-2024,ICICIBANK,Banking,SELL,75,1195.68,89676,26.9,89.68,89559.42,Angel One,NSE,INR
TXN02541,22-02-2024,ICICIBANK,Banking,SELL,19,1328.64,25244.16,7.57,25.24,25211.35,Upstox,NSE,INR
TXN02542,07-12-2023,BAJFINANCE,Finance,BUY,33,6219.13,205231.29,61.57,205.23,205498.09,Upstox,NSE,INR
TXN02543,13-02-2023,SBIN,Banking,BUY,70,798.04,55862.8,16.76,55.86,55935.42,Upstox,NSE,INR
TXN02544,16-12-2023,TATAMOTORS,Auto,BUY,81,1069.22,86606.82,25.98,86.61,86719.41,HDFC Sec,NSE,INR
TXN02545,30-07-2023,INFY,IT,BUY,74,1934.33,143140.42,42.94,143.14,143326.5,Angel One,NSE,INR
TXN02546,16-06-2024,TCS,IT,BUY,15,4278.43,64176.45,19.25,64.18,64259.88,Zerodha,NSE,INR
TXN02547,21-08-2023,MARUTI,Auto,BUY,71,10640.15,755450.65,226.64,755.45,756432.74,Upstox,NSE,INR
TXN02548,09-02-2024,SBIN,Banking,SELL,94,716.91,67389.54,20.22,67.39,67301.93,HDFC Sec,NSE,INR
TXN02549,19-04-2023,BAJFINANCE,Finance,SELL,45,6501.62,292572.9,87.77,292.57,292192.56,Groww,NSE,INR
TXN02550,01-01-2023,SBIN,Banking,BUY,89,726.34,64644.26,19.39,64.64,64728.29,HDFC Sec,NSE,INR
TXN02551,05-09-2023,TCS,IT,SELL,10,3894.39,38943.9,11.68,38.94,38893.28,Angel One,NSE,INR
TXN02552,15-07-2023,WIPRO,IT,BUY,70,559.76,39183.2,11.75,39.18,39234.13,Zerodha,NSE,INR
TXN02553,10-07-2023,RELIANCE,Energy,BUY,16,2406.12,38497.92,11.55,38.5,38547.97,Zerodha,NSE,INR
TXN02554,02-01-2024,TCS,IT,SELL,16,3611.52,57784.32,17.34,57.78,57709.2,Angel One,NSE,INR
TXN02555,02-02-2024,RELIANCE,Energy,SELL,39,2966.17,115680.63,34.7,115.68,115530.25,Upstox,NSE,INR
TXN02556,12-02-2023,HDFCBANK,Banking,SELL,80,1524.64,121971.2,36.59,121.97,121812.64,Angel One,NSE,INR
TXN02557,19-09-2023,RELIANCE,Energy,BUY,45,2800,126000,37.8,126,126163.8,Angel One,NSE,INR
TXN02558,08-03-2024,BAJFINANCE,Finance,BUY,99,7638.72,756233.28,226.87,756.23,757216.38,HDFC Sec,NSE,INR
TXN02559,28-01-2023,MARUTI,Auto,SELL,88,13927.38,1225609.44,367.68,1225.61,1224016.15,Angel One,NSE,INR
TXN02560,01-05-2024,RELIANCE,Energy,BUY,98,3188.73,312495.54,93.75,312.5,312901.79,Upstox,NSE,INR
TXN02561,10-04-2024,TATAMOTORS,Auto,BUY,32,833.73,26679.36,8,26.68,26714.04,Angel One,NSE,INR
TXN02562,27-11-2023,ICICIBANK,Banking,BUY,61,1134.57,69208.77,20.76,69.21,69298.74,Upstox,NSE,INR
TXN02563,25-02-2024,TATAMOTORS,Auto,BUY,58,1028.99,59681.42,17.9,59.68,59759,Zerodha,NSE,INR
TXN02564,02-06-2024,RELIANCE,Energy,BUY,76,2954.41,224535.16,67.36,224.54,224827.06,Angel One,NSE,INR
TXN02565,02-02-2024,TCS,IT,SELL,60,3902.42,234145.2,70.24,234.15,233840.81,HDFC Sec,NSE,INR
TXN02566,28-06-2023,RELIANCE,Energy,SELL,16,2592.69,41483.04,12.44,41.48,41429.12,Angel One,NSE,INR
